DateKey,Date,Day,DayName,DayOfWeekNumber,WeekOfYear,MonthNumber,MonthName,MonthShort,Quarter,Year,YearMonth,MonthYear,FinancialYear,FinancialQuarter,IsWeekend,Season,IsMonthEnd
20220725,2022-07-25,25,Monday,1,30,7,July,Jul,Q3,2022,2022-07,Jul 2022,2022/23,FQ2,No,Summer,No
20220726,2022-07-26,26,Tuesday,2,30,7,July,Jul,Q3,2022,2022-07,Jul 2022,2022/23,FQ2,No,Summer,No
20220727,2022-07-27,27,Wednesday,3,30,7,July,Jul,Q3,2022,2022-07,Jul 2022,2022/23,FQ2,No,Summer,No
20220728,2022-07-28,28,Thursday,4,30,7,July,Jul,Q3,2022,2022-07,Jul 2022,2022/23,FQ2,No,Summer,No
20220729,2022-07-29,29,Friday,5,30,7,July,Jul,Q3,2022,2022-07,Jul 2022,2022/23,FQ2,No,Summer,No
20220730,2022-07-30,30,Saturday,6,30,7,July,Jul,Q3,2022,2022-07,Jul 2022,2022/23,FQ2,Yes,Summer,No
20220731,2022-07-31,31,Sunday,7,30,7,July,Jul,Q3,2022,2022-07,Jul 2022,2022/23,FQ2,Yes,Summer,Yes
20220801,2022-08-01,1,Monday,1,31,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220802,2022-08-02,2,Tuesday,2,31,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220803,2022-08-03,3,Wednesday,3,31,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220804,2022-08-04,4,Thursday,4,31,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220805,2022-08-05,5,Friday,5,31,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220806,2022-08-06,6,Saturday,6,31,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,Yes,Summer,No
20220807,2022-08-07,7,Sunday,7,31,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,Yes,Summer,No
20220808,2022-08-08,8,Monday,1,32,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220809,2022-08-09,9,Tuesday,2,32,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220810,2022-08-10,10,Wednesday,3,32,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220811,2022-08-11,11,Thursday,4,32,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220812,2022-08-12,12,Friday,5,32,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220813,2022-08-13,13,Saturday,6,32,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,Yes,Summer,No
20220814,2022-08-14,14,Sunday,7,32,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,Yes,Summer,No
20220815,2022-08-15,15,Monday,1,33,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220816,2022-08-16,16,Tuesday,2,33,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220817,2022-08-17,17,Wednesday,3,33,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220818,2022-08-18,18,Thursday,4,33,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220819,2022-08-19,19,Friday,5,33,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220820,2022-08-20,20,Saturday,6,33,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,Yes,Summer,No
20220821,2022-08-21,21,Sunday,7,33,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,Yes,Summer,No
20220822,2022-08-22,22,Monday,1,34,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220823,2022-08-23,23,Tuesday,2,34,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220824,2022-08-24,24,Wednesday,3,34,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220825,2022-08-25,25,Thursday,4,34,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220826,2022-08-26,26,Friday,5,34,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220827,2022-08-27,27,Saturday,6,34,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,Yes,Summer,No
20220828,2022-08-28,28,Sunday,7,34,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,Yes,Summer,No
20220829,2022-08-29,29,Monday,1,35,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220830,2022-08-30,30,Tuesday,2,35,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,No
20220831,2022-08-31,31,Wednesday,3,35,8,August,Aug,Q3,2022,2022-08,Aug 2022,2022/23,FQ2,No,Summer,Yes
20220901,2022-09-01,1,Thursday,4,35,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220902,2022-09-02,2,Friday,5,35,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220903,2022-09-03,3,Saturday,6,35,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,Yes,Autumn,No
20220904,2022-09-04,4,Sunday,7,35,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,Yes,Autumn,No
20220905,2022-09-05,5,Monday,1,36,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220906,2022-09-06,6,Tuesday,2,36,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220907,2022-09-07,7,Wednesday,3,36,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220908,2022-09-08,8,Thursday,4,36,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220909,2022-09-09,9,Friday,5,36,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220910,2022-09-10,10,Saturday,6,36,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,Yes,Autumn,No
20220911,2022-09-11,11,Sunday,7,36,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,Yes,Autumn,No
20220912,2022-09-12,12,Monday,1,37,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220913,2022-09-13,13,Tuesday,2,37,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220914,2022-09-14,14,Wednesday,3,37,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220915,2022-09-15,15,Thursday,4,37,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220916,2022-09-16,16,Friday,5,37,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220917,2022-09-17,17,Saturday,6,37,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,Yes,Autumn,No
20220918,2022-09-18,18,Sunday,7,37,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,Yes,Autumn,No
20220919,2022-09-19,19,Monday,1,38,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220920,2022-09-20,20,Tuesday,2,38,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220921,2022-09-21,21,Wednesday,3,38,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220922,2022-09-22,22,Thursday,4,38,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220923,2022-09-23,23,Friday,5,38,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220924,2022-09-24,24,Saturday,6,38,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,Yes,Autumn,No
20220925,2022-09-25,25,Sunday,7,38,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,Yes,Autumn,No
20220926,2022-09-26,26,Monday,1,39,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220927,2022-09-27,27,Tuesday,2,39,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220928,2022-09-28,28,Wednesday,3,39,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220929,2022-09-29,29,Thursday,4,39,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,No
20220930,2022-09-30,30,Friday,5,39,9,September,Sep,Q3,2022,2022-09,Sep 2022,2022/23,FQ2,No,Autumn,Yes
20221001,2022-10-01,1,Saturday,6,39,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221002,2022-10-02,2,Sunday,7,39,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221003,2022-10-03,3,Monday,1,40,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221004,2022-10-04,4,Tuesday,2,40,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221005,2022-10-05,5,Wednesday,3,40,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221006,2022-10-06,6,Thursday,4,40,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221007,2022-10-07,7,Friday,5,40,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221008,2022-10-08,8,Saturday,6,40,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221009,2022-10-09,9,Sunday,7,40,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221010,2022-10-10,10,Monday,1,41,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221011,2022-10-11,11,Tuesday,2,41,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221012,2022-10-12,12,Wednesday,3,41,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221013,2022-10-13,13,Thursday,4,41,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221014,2022-10-14,14,Friday,5,41,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221015,2022-10-15,15,Saturday,6,41,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221016,2022-10-16,16,Sunday,7,41,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221017,2022-10-17,17,Monday,1,42,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221018,2022-10-18,18,Tuesday,2,42,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221019,2022-10-19,19,Wednesday,3,42,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221020,2022-10-20,20,Thursday,4,42,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221021,2022-10-21,21,Friday,5,42,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221022,2022-10-22,22,Saturday,6,42,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221023,2022-10-23,23,Sunday,7,42,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221024,2022-10-24,24,Monday,1,43,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221025,2022-10-25,25,Tuesday,2,43,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221026,2022-10-26,26,Wednesday,3,43,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221027,2022-10-27,27,Thursday,4,43,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221028,2022-10-28,28,Friday,5,43,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,No
20221029,2022-10-29,29,Saturday,6,43,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221030,2022-10-30,30,Sunday,7,43,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,Yes,Autumn,No
20221031,2022-10-31,31,Monday,1,44,10,October,Oct,Q4,2022,2022-10,Oct 2022,2022/23,FQ3,No,Autumn,Yes
20221101,2022-11-01,1,Tuesday,2,44,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221102,2022-11-02,2,Wednesday,3,44,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221103,2022-11-03,3,Thursday,4,44,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221104,2022-11-04,4,Friday,5,44,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221105,2022-11-05,5,Saturday,6,44,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,Yes,Autumn,No
20221106,2022-11-06,6,Sunday,7,44,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,Yes,Autumn,No
20221107,2022-11-07,7,Monday,1,45,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221108,2022-11-08,8,Tuesday,2,45,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221109,2022-11-09,9,Wednesday,3,45,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221110,2022-11-10,10,Thursday,4,45,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221111,2022-11-11,11,Friday,5,45,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221112,2022-11-12,12,Saturday,6,45,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,Yes,Autumn,No
20221113,2022-11-13,13,Sunday,7,45,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,Yes,Autumn,No
20221114,2022-11-14,14,Monday,1,46,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221115,2022-11-15,15,Tuesday,2,46,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221116,2022-11-16,16,Wednesday,3,46,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221117,2022-11-17,17,Thursday,4,46,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221118,2022-11-18,18,Friday,5,46,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221119,2022-11-19,19,Saturday,6,46,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,Yes,Autumn,No
20221120,2022-11-20,20,Sunday,7,46,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,Yes,Autumn,No
20221121,2022-11-21,21,Monday,1,47,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221122,2022-11-22,22,Tuesday,2,47,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221123,2022-11-23,23,Wednesday,3,47,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221124,2022-11-24,24,Thursday,4,47,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221125,2022-11-25,25,Friday,5,47,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221126,2022-11-26,26,Saturday,6,47,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,Yes,Autumn,No
20221127,2022-11-27,27,Sunday,7,47,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,Yes,Autumn,No
20221128,2022-11-28,28,Monday,1,48,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221129,2022-11-29,29,Tuesday,2,48,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,No
20221130,2022-11-30,30,Wednesday,3,48,11,November,Nov,Q4,2022,2022-11,Nov 2022,2022/23,FQ3,No,Autumn,Yes
20221201,2022-12-01,1,Thursday,4,48,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221202,2022-12-02,2,Friday,5,48,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221203,2022-12-03,3,Saturday,6,48,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,Yes,Winter,No
20221204,2022-12-04,4,Sunday,7,48,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,Yes,Winter,No
20221205,2022-12-05,5,Monday,1,49,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221206,2022-12-06,6,Tuesday,2,49,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221207,2022-12-07,7,Wednesday,3,49,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221208,2022-12-08,8,Thursday,4,49,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221209,2022-12-09,9,Friday,5,49,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221210,2022-12-10,10,Saturday,6,49,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,Yes,Winter,No
20221211,2022-12-11,11,Sunday,7,49,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,Yes,Winter,No
20221212,2022-12-12,12,Monday,1,50,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221213,2022-12-13,13,Tuesday,2,50,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221214,2022-12-14,14,Wednesday,3,50,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221215,2022-12-15,15,Thursday,4,50,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221216,2022-12-16,16,Friday,5,50,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221217,2022-12-17,17,Saturday,6,50,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,Yes,Winter,No
20221218,2022-12-18,18,Sunday,7,50,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,Yes,Winter,No
20221219,2022-12-19,19,Monday,1,51,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221220,2022-12-20,20,Tuesday,2,51,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221221,2022-12-21,21,Wednesday,3,51,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221222,2022-12-22,22,Thursday,4,51,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221223,2022-12-23,23,Friday,5,51,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221224,2022-12-24,24,Saturday,6,51,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,Yes,Winter,No
20221225,2022-12-25,25,Sunday,7,51,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,Yes,Winter,No
20221226,2022-12-26,26,Monday,1,52,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221227,2022-12-27,27,Tuesday,2,52,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221228,2022-12-28,28,Wednesday,3,52,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221229,2022-12-29,29,Thursday,4,52,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221230,2022-12-30,30,Friday,5,52,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,No,Winter,No
20221231,2022-12-31,31,Saturday,6,52,12,December,Dec,Q4,2022,2022-12,Dec 2022,2022/23,FQ3,Yes,Winter,Yes
20230101,2023-01-01,1,Sunday,7,52,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,Yes,Winter,No
20230102,2023-01-02,2,Monday,1,1,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230103,2023-01-03,3,Tuesday,2,1,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230104,2023-01-04,4,Wednesday,3,1,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230105,2023-01-05,5,Thursday,4,1,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230106,2023-01-06,6,Friday,5,1,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230107,2023-01-07,7,Saturday,6,1,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,Yes,Winter,No
20230108,2023-01-08,8,Sunday,7,1,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,Yes,Winter,No
20230109,2023-01-09,9,Monday,1,2,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230110,2023-01-10,10,Tuesday,2,2,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230111,2023-01-11,11,Wednesday,3,2,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230112,2023-01-12,12,Thursday,4,2,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230113,2023-01-13,13,Friday,5,2,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230114,2023-01-14,14,Saturday,6,2,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,Yes,Winter,No
20230115,2023-01-15,15,Sunday,7,2,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,Yes,Winter,No
20230116,2023-01-16,16,Monday,1,3,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230117,2023-01-17,17,Tuesday,2,3,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230118,2023-01-18,18,Wednesday,3,3,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230119,2023-01-19,19,Thursday,4,3,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230120,2023-01-20,20,Friday,5,3,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230121,2023-01-21,21,Saturday,6,3,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,Yes,Winter,No
20230122,2023-01-22,22,Sunday,7,3,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,Yes,Winter,No
20230123,2023-01-23,23,Monday,1,4,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230124,2023-01-24,24,Tuesday,2,4,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230125,2023-01-25,25,Wednesday,3,4,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230126,2023-01-26,26,Thursday,4,4,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230127,2023-01-27,27,Friday,5,4,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230128,2023-01-28,28,Saturday,6,4,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,Yes,Winter,No
20230129,2023-01-29,29,Sunday,7,4,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,Yes,Winter,No
20230130,2023-01-30,30,Monday,1,5,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,No
20230131,2023-01-31,31,Tuesday,2,5,1,January,Jan,Q1,2023,2023-01,Jan 2023,2022/23,FQ4,No,Winter,Yes
20230201,2023-02-01,1,Wednesday,3,5,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,No,Winter,No
20230202,2023-02-02,2,Thursday,4,5,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,No,Winter,No
20230203,2023-02-03,3,Friday,5,5,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,No,Winter,No
20230204,2023-02-04,4,Saturday,6,5,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,Yes,Winter,No
20230205,2023-02-05,5,Sunday,7,5,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,Yes,Winter,No
20230206,2023-02-06,6,Monday,1,6,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,No,Winter,No
20230207,2023-02-07,7,Tuesday,2,6,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,No,Winter,No
20230208,2023-02-08,8,Wednesday,3,6,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,No,Winter,No
20230209,2023-02-09,9,Thursday,4,6,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,No,Winter,No
20230210,2023-02-10,10,Friday,5,6,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,No,Winter,No
20230211,2023-02-11,11,Saturday,6,6,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,Yes,Winter,No
20230212,2023-02-12,12,Sunday,7,6,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,Yes,Winter,No
20230213,2023-02-13,13,Monday,1,7,2,February,Feb,Q1,2023,2023-02,Feb 2023,2022/23,FQ4,No,Winter,No
